Id,indegree,outdegree
MORLEY Helena,2,0
MOSCOVICI Serge,1,0
MOSÉ Viviane,1,0
MOSSÉ Claude,5,0
MOSSE George L,3,0
MOST Gleen W,2,0
MOTA André,1,0
MOTA Carlos Guilherme,2,0
MOTA Murilo Peixoto da,0,0
MOTT Luiz,20,0
MOTT Maria Lúcia,4,0
MOTTA Manoel Barros,1,0
MOTTA Marly Silva,2,0
MOTTA Nelson,0,0
MOTTA Rodrigo Patto Sá,3,0
MOTTER Maria Lourdes,1,0
MOUILLAUD Maurice,2,0
MOULIN Anne Marie,1,0
MOURA Fernanda Pereira de,0,0
MOURA Roberto,2,0
MOUTINHO Laura,0,0
MOVELLÁN Tomás A Mantecón,1,0
MUCHAIL Salma Tannus,2,0
MUCHEMBLED Robert,1,0
MUDROVCIC Martin,1,0
MÜLLER Angélica,0,0
MULVEY Laura,2,0
MUNANGA Kabengele,1,0
MUNIZ Diva do Couto Gontijo,1,0
MUNIZ Fernando,3,0
MUNIZ Pollyanna Gouveia Mendonça,0,0
MUÑOZ Miguel Luis López-Guadalupe,1,0
MURARO Rose Marie,1,0
MURGEL Ana Carolina Arruda,1,0
MURICY Katia,1,0
MURRAY Oswyn,4,0
MURTA Daniela,0,0
MUSSKOPF André Sidnei,0,0
NADER Maria Beatriz,0,0
NAGY Gregory,2,0
NAPHY William,2,0
NAPOLITANO Marcos,6,0
NARVAZ Martha Giudice,0,0
NASCIMENTO Abdias,1,0
NASCIMENTO Aires A,0,0
NASCIMENTO Cláudio,0,0
NASCIMENTO Fernanda,0,0
NASCIMENTO Francisco Alcides,2,0
NASCIMENTO Letícia Carolina Pereira do,0,0
NATIVIDADE Marcelo,1,0
NAVARRETE Eduardo,0,0
SWAIN Tânia Navarro,12,0
NAXARA Márcia,3,0
NAZÁRIO Luiz,3,0
NECKEL Jane Felipe,1,0
NECKEL Roselane,1,0
NEDER Gizlene,0,0
NEEDELL Jeffrey,0,0
NEGRO Antonio Luigi,0,0
NELSON David L,0,0
NEPOMUCENO Margaret Almeida,0,0
NERY João W,0,0
NETO Alfredo,1,0
NEVES Guilherme Pereira das,1,0
NEVES Lucilia de Almeida,0,0
NEVES Margarida,2,0
NEVES Siloé Pereira,0,0
NEVES Walter,0,0
NEWMAN Louise Michele,1,0
NEWTON Esther,0,0
NICHIATA Lúcia Yasuko Izumi,0,0
NICHNIG Cláudia Regina,1,0
NICHOLS Bill,2,0
NICHOLSON Linda,3,0
NICOLAZZI Fernando,0,0
NIETZSCHE Friedrich,6,0
NOBLAT Ricardo,2,0
NÓBREGA Elisa Mariana,1,0
NOGUEIRA Conceição,1,0
NOGUEIRA Maria Alice,1,0
NOGUEIRA Sayonara Naider Bonfim,0,0
NOLASCO Sócrates,9,0
NONATO Murillo,0,0
NORA Pierre,10,0
NORONHA José Carvalho de,0,0
NORTON Rictor,0,0
NOVAES Adauto,5,0
NOVAES Joana de Vilhena,0,0
NOVAIS Fernando,6,0
NOVINSKY Anita,4,0
NOVINSKY Ilana,2,0
NÓVOA Jorge,0,0
NUMBERS Ronald,2,0
NUNAN Adriana,4,0
NUNES Sílvia Alexim,0,0
NUNES Viriato Fernandes,0,0
NUSSBAUMER Gisele Marchiori,2,0
OBER Josiah,1,0
OBERTI Alejandra,1,0
O'BRIEN Patrícia,1,0
OCHOA Márcia,0,0
ODA Ana Maria Galdini Raimundo,2,0
O'DONNELL Katherine,0,0
OKITA Hiro,2,0
OLIVA Alfredo dos Santos,1,0
OLIVAL Fernanda,2,0
OLIVEIRA Alcilene Cavalcante,0,0
OLIVEIRA Ana Claudia,0,0
OLIVEIRA Carmen L,2,0
OLIVEIRA Cínthia Roso,0,0
OLIVEIRA Cristiane,0,0
OLIVEIRA Fábio Araújo,0,0
OLIVEIRA Francisco,2,0
OLIVEIRA João Manuel,0,0
OLIVEIRA José Henrique Motta,2,0
OLIVEIRA Júlia Glaciela Silva,0,0
OLIVEIRA L F,0,0
OLIVEIRA Leandro de,0,0
OLIVEIRA Lúcia Lippi,2,0
OLIVEIRA Luciano,0,0
OLIVEIRA Luiz Gustavo Silva de,0,0
OLIVEIRA Marco Aurélio Taborda,0,0
OLIVEIRA Margarida Maria Dias,1,0
OLIVEIRA Maria da Gloria de,0,0
OLIVEIRA Megg Rayara Gomes,0,0
OLIVEIRA Mônica Ribeiro de,1,0
OLIVEIRA Neuza Maria,2,0
OLIVEIRA Pedro Paulo,8,0
OLIVEIRA Rosa Maria Rodrigues,1,0
OLIVEIRA Thiago,0,0
OLTRAMARI Leandro Castro,0,0
ORAISON Marc,1,0
ORLANDI Eni Puccinelli,5,0
ORLANDI Luiz B Lacerda,9,0
ORNAT Marcio José,0,0
ORO Ari Pedro,1,0
ORTEGA Francisco,5,0
ORTIZ Renato,7,0
ORWELL George,1,0
OSBORNE R,0,0
OSTERMANN Ana Cristina,1,0
OTTONI Paulo,2,0
OYEWUMI Oyeronke,0,0
PACHECO Agenor Sarraf,0,0
PACHECO E SILVA Antonio Carlos,1,0
PADRÓS Enrique Serra,1,0
PÁEZ LÓPEZ Jerónimo,1,0
PAGLIA Camille,2,0
PAIVA Antonio Cristian Saraiva,2,0
PAIVA Carlos Henrique Assunção,0,0
PAIVA Eduardo França,1,0
PAIVA José Pedro,4,0
PAIVA Raquel,1,0
PAIVA Valdemir,1,0
PAIVA Vanilda,2,0
PAIVA Vera,1,0
PAIXÃO Claudia F,0,0
PALLARES-BURKE Maria Lúcia Garcia,0,0
PALMA Yáscara Arrial,0,0
PALOMO Federico,0,0
PANDOLFI Dulce,2,0
PANTEL Pauline Schmitt,2,0
PARANHOS Adalberto,1,0
PARÉS Luis Nicolau,1,0
PARKER H N,1,0
PARKER Richard,18,0
PARNET Claire,2,0
PARRINI Rodrigo,1,0
PASCHOAL Marcio,0,0
PASOLINI Pier Paolo,2,0
PASQUINO Gianfranco,1,0
PASSAMANI Guilherme Rodrigues,0,0
PASSARELI Carlos André Facciola,1,0
PASSERINI Luísa,0,0
PASSERON Jean-Claude,2,0
PASSETTI Edson,1,0
PASSOS Eduardo,1,0
PASSOS Izabel C Friche,0,0
PATAI Daphne,0,0
PATEMAN Carole,1,0
PATRÍCIO Maria Cecília,1,0
PATRIOTA Rosangela,1,0
PATSCHIKI Lucas,0,0
PATTO Maria Helena,0,0
PAVIANI Jayme,1,0
PAZ Octávio,2,0
PEARSE Rebecca,0,0
PEÇANHA Natália Batista,0,0
PECHENY Mario,1,0
PÊCHEUX Michel,1,0
PECHMAN Sérgio,1,0
PEDRA Caio Benevides,0,0
PEDRO Joana Maria,13,0
PEDROSA José Stalin,0,0
PEDROSO Rosa Nívea,4,0
PEIXOTO Afrânio,2,0
PEIXOTO JR Carlos Augusto,3,0
PEIXOTO Maria Do Rosário da C,1,0
PELBART Peter Pál,1,0
PELÚCIO Larissa,5,0
PENAFRIA Manuela,0,0
PENNA Fernando de Araujo,0,0
PENTEADO Darcy,5,0
PENTEADO Fernando M,0,0
PERCY William A,1,0
PEREIRA Adriana Jimenez,0,0
PEREIRA Amilcar Araujo,0,0
PEREIRA Ana Gabriela Pio,1,0
PEREIRA Carlos Alberto M,7,0
PEREIRA José Carlos,0,0
PEREIRA Leonardo Affonso,1,0
PEREIRA Mário Eduardo Costa,0,0
PEREIRA Nilton Mullet,0,0
PEREIRA Pedro Paulo Gomes,1,0
PERES Milena,0,0
PERES Wiliam Siqueira,1,0
PÉRET Flávia,1,0
PERET Luiz Eduardo Neves,1,0
PERETTI Clélia,0,0
PERISTIANY J G,1,0
PERLATTO Fernando,0,0
PERLONGHER Néstor,13,0
PERRONE-MOISÉS Beatriz,1,0
PERROT Michelle,14,0
PERRY Marvin,3,0
PERRY Troy,0,0
PESAVENTO Sandra Jatahy,13,0
PESSANHA José Américo Motta,3,0
PESTRE Dominique,0,0
PETER Jean-Pierre,1,0
PETRY Analídia Rodolpho,0,0
PICCHETTI Yara de Paula,0,0
PICCOLO Fernanda Delvalhas,0,0
PICHLER Nadir Antonio,0,0
PICKARD-CAMBDRIGE Arthur Wallace,0,0
PIERONI Geraldo,2,0
PIERRET Janine,3,0
PIERSON Donald,1,0
PIERUCCI Antonio Flávio,3,0
PIMENTA C,1,0
PIMENTA Tania Salgado,0,0
PINAFI Tânia,0,0
PINHEIRO Paulo Sergio,1,0
PINHO Osmundo,0,0
PINSKY Carla Bassanezi,14,0
PINSKY Jaime,3,0
PINTO Agnes Caroline,1,0
PINTO BAILEY Cristina Ferreira,1,0
PINTO Céli Regina Jardim,2,0
PINTO Felipe Martins,0,0
PINTO Pedro,0,0
PIOVEZAN Adriane,2,0
PIRAJÁ Tess Chamusca,0,0
PIRES DE ALMEIDA José Ricardo,0,0
PISANESCHI T C,0,0
PISCITELLI Adriana,8,0
PITANGUY Jacqueline,1,0
PLATÃO,2,0
PLATO,1,0
PLON Michel,2,0
PLUMMER Kenneth,1,0
POCAHY Fernando Altair,1,0
POLISTCHUCK Ilana,1,0
POLITO Ronald,2,0
POLLAK Michael,14,0
POMEROY Sarah B,2,0
POMEROY Wardell,0,0
POMPÉIA Raul,0,0
POMPEU Ana Maria César,0,0
PONTALIS Jean-Bertrand,1,0
PONTES Heloisa André,0,0
POOVEY Mary,1,0
PORCHAT Patrícia,0,0
PORTELA Jacob Augusto Santos,0,0
PORTELLI Alessandro,6,0
PORTER Roy,10,0
PORTINARI Denise,4,0
PÔRTO Ângela,1,0
PORTO Sérgio Dayrell,2,0
PORTOCARRERO Vera,2,0
POWELL Anton,0,0
POZZO Aníbal Orué,0,0
PRADO FILHO Kleber,0,0
PRADO José Luiz Gonzaga do,1,0
PRADO JR Caio,2,0
PRADO Marco Aurélio Máximo,3,0
PRADO Maria Ligia Coelho,0,0
PRANDI Reginaldo,2,0
PRATT Mary Louise,1,0
PRECIADO Paul B,3,0
PRESTAGE Edgar,1,0
PRETES Érika Aparecida,2,0
PRINS Baukje,1,0
PROCHNO Caio César Souza Camargo,0,0
PRODI Paolo,0,0
PROPP Vladimir,0,0
PROSPERI Adriano,1,0
PROST Antoine,0,0
PUAR Jasbir,0,0
PUGA Vera Lúcia,1,0
QUADRAT Samantha,1,0
QUEIROZ Flávio,0,0
QUEIROZ Luiz Gonzaga Morando,1,0
QUEIROZ Nana,0,0
QUIJANO Aníbal,2,0
QUINALHA Renan,0,0
RAAFLAUB Kurt,0,0
RABINOW Paul,4,0
RABINOWITZ Nancy S,1,0
RAGO Margareth,23,0
RAMOS Alcides Freire,2,0
RAMOS Arthur,1,0
RAMOS Fábio Pestana,2,0
RAMOS Fernão Pessoa,4,0
RAMOS José Mário Ortiz,0,0
RAMOS Rui,2,0
RAMOS Sílvia,2,0
RAMOS Tânia Regina Oliveira,4,0
RANCIÈRE Jacques,1,0
RANGER Terence,0,0
RANKE-HEINEMANN Uta,0,0
RANUM Orest,1,0
REA Caterina Alessandra,0,0
REALE Giovanni,0,0
REALE Miguel,2,0
REAU Louis,1,0
RECUERO Raquel,1,0
REICH Wilhelm,3,0
REIDEL Marina,0,0
REIMÃO Sandra,1,0
REIS FILHO Daniel Aarão,3,0
REIS João José,0,0
REIS José Carlos,8,0
REIS José Roberto Franco,0,0
REIS Paulo,0,0
REIS Toni,0,0
RÉMOND René,3,0
RENAUT Alain,2,0
RESADORI Alice Hertzog,0,0
RESENDE Maria,0,0
RESENDE Maria Ifigênia Lage,1,0
RESENDE Maria Leônia Chaves,1,0
RETAMERO Márcio,0,0
REVEL Jacques,6,0
REVEL Judith,2,0
REVENIN Regis,0,0
REYCEND João Baptista,1,0
REZENDE Claudia Barcellos,0,0
REZENDE Maria José,0,0
RHODES Paul J,1,0
RIAL Carmen,2,0
RIBAS Thiago Fortes,0,0
RIBEIRO Benair Alcaraz Fernandes,1,0
RIBEIRO Cláudia,1,0
RIBEIRO Darcy,2,0
RIBEIRO Djamila,0,0
RIBEIRO Gladys Sabina,0,0
RIBEIRO Irineu Ramos,3,0
RIBEIRO JR W A,1,0
RIBEIRO Leonídio,2,0
RIBEIRO Marcos,3,0
RIBEIRO Miguel Ângelo,1,0
RIBEIRO Paula Regina Costa,0,0
RIBEIRO Paulo Rennes Marçal,0,0
RIBEIRO Renato Janine,3,0
RIBEIRO Suzana Lopes Salgado,0,0
RICH Adrienne,5,0
RICH B Ruby,0,0
RICHARD Nelly,1,0
RICHARDS Jeffrey,6,0
RICHARDSON Diane,1,0
RICHLIN Amy,4,0
RICOEUR Paul,11,0
RIDENTI Marcelo,6,0
RILEY Denise,1,0
RIO João do,0,0
RIOS Cassandra,3,0
RIOS Luís Felipe,4,0
RIOS Roger Raupp,1,0
RIOS Venétia Durando Braga,1,0
RIOUX Jean-Pierre,3,0
RISÉRIO Antonio,0,0
RISÉRIO Manoel,1,0
RITO Lúcia,0,0
RIZZINI Irene,1,0
ROBIN Leon,2,0
ROBINSON Paul,1,0
ROBSON J,0,0
ROCHA Agenor Miranda,1,0
ROCHA João Cezar,0,0
ROCHA Rita Martins Godoy,0,0
ROCHA Solange,0,0
ROCHE Daniel,0,0
ROCKE Michael,0,0
RODRIGUES A,0,0
RODRIGUES Aldair Carlos,0,0
RODRIGUES Alexsandro,0,0
RODRIGUES Antônio Medina,2,0
RODRIGUES Carla,0,0
RODRIGUES Claudia,2,0
RODRIGUES Humberto,1,0
RODRIGUES Jorge Caê,1,0
RODRIGUES Jorge Luís Pinto,2,0
RODRIGUES José Carlos,5,0
RODRIGUES José Damião,0,0
RODRIGUES Mara Cristina de Mattos,0,0
RODRIGUES Marly,2,0
RODRIGUES Sérgio,0,0
RODRIGUES Valter,1,0
RODRÍGUEZ MONESCILLO Esperanza,2,0
ROHDEN Fabíola,3,0
ROJAS Carlos Antonio Aguirre,1,0
ROLIM Rivail,0,0
ROLLEMBERG Denise,2,0
ROLNIK Rachel,1,0
ROLNIK Suely,13,0
ROMANO Roberto,2,0
ROMEIRO Adriana,0,0
ROMERO Elaine,1,0
ROMILLY Jacqueline,2,0
RONDELLI Elizabeth,1,0
ROODENBURG Herman,1,0
ROSA A R,0,0
ROSA Eli Bruno Prado Rocha,0,0
ROSA João Guimarães,1,0
ROSA Susel Oliveira,0,0
ROSADO Maria José Fontellas,0,0
ROSANVALLON Pierre,1,0
ROSCOE Will,0,0
ROSE Nikolas,1,0
ROSEMBERG Fúlvia,4,0
ROSEN George,1,0
ROSENBERG Charles Edward,1,0
ROSENFELD Anatol,2,0
ROSENMEYER T G,1,0
ROSENSTONE Robert,1,0
ROSSEAU G S,1,0
ROSSET Clément,2,0
ROSSI Amanda,0,0
ROSSI Clóvis,1,0
ROSSIAUD Jacques,0,0
ROSSINI Miriam de Souza,0,0
ROSZAK Theodore,3,0
ROTELLO Gabriel,2,0
ROUCHOU Joëlle,0,0
ROUDINESCO Elisabeth,6,0
ROUGEMONT Denis de,1,0
ROUGHGARDEN Joan,0,0
ROUILLÉ André,0,0
ROUSSEAU G S,1,0
ROUSSELLE Aline,0,0
ROUSSO Henry,1,0
ROUX Jean-Pierre,0,0
ROVAI Marta,0,0
RUBIN Gayle,9,0
RUIZ Rafael,1,0
RUPP Leila,3,0
RÜSEN Jorn,2,0
RUSSEL-WOOD A J R,2,0
RUSSO Jane,3,0
RUST Leandro Duarte,0,0
RYAN Michael,1,0
SÁ Isabel dos Guimarães,0,0
SABAT Ruth,1,0
SABATINE Thiago Teixeira,2,0
SABINO Cláudia,2,0
SABSAY Letícia,0,0
SACRAMENTO Igor,0,0
SADER Eder,6,0
SAÉZ Javier,2,0
SAFFIOTI Heleieth,5,0
SAHLINS Marshall,0,0
SAID Edward,5,0
SALDARRIAGA Gregorio,1,0
SALIBA Elias Thomé,1,0
SALIH Sara,2,0
SALLES Catherine,3,0
SALLES Ricardo,0,0
SALLUM JR Brasílio,2,0
SALOMON Marlon,1,0
SAMARA Eni de Mesquita,4,0
SAMPAIO Patrícia Melo,0,0
SANTAELLA Lúcia,1,0
SANT'ANNA Denise Bernuzzi de,11,0
SANTHIAGO Ricardo,1,0
SANTIAGO Idalina M F L,1,0
SANTIAGO Silviano,3,0
SANTORO Fernando,2,0
SANTOS Alessandra Daflon,1,0
SANTOS Alexandre,0,0
SANTOS Ana Cristina,0,0
SANTOS Bayard Fischer,2,0
SANTOS Boaventura de Sousa,4,0
SANTOS Cecília Macdowell,0,0
SANTOS Cecília MacDowell,1,0
SANTOS Daniel Barbosa,2,0
SANTOS Daniel Kerry,0,0
SANTOS Elisabeth Moreira,1,0
SANTOS FILHO Lycurgo,2,0
SANTOS Georgina Silva dos,1,0
SANTOS Gustavo,0,0
SANTOS Jéferson Plácido,2,0
SANTOS Joaquim Ferreira,1,0
SANTOS Jocélio Telles dos,1,0
SANTOS Juana Elbein dos,1,0
SANTOS Luís Henrique Sacchi,1,0
SANTOS Milton Silva dos,0,0
SANTOS Myrian Sepúlveda,1,0
SANTOS Ricardo Ventura,1,0
SANTOS Rick,1,0
SANTOS Rogerio Reis,0,0
SANTOS Selene S C,0,0
SARAIVA Antonio José,4,0
SARDENBERG Cecilia M B,1,0
SARIAN Haiganuch,2,0
SARLO Beatriz,4,0
SARMET Érica,0,0
SARTI Cynthia Andersen,1,0
SARTRE Jean-Paul,3,0
SARTRE Maurice,4,0
SAUNDERS Tania,0,0
SAVIANI Dermeval,2,0
SCAVONE Lucila,2,0
SCHEFFER Mário,1,0
SCHERER-WARREN Ilse,0,0
SCHETTINI Cristiana,1,0
SCHIEBINGER Londa,0,0
SCHIFFER Daniel,1,0
SCHIMITT Jean-Claude,3,0
SCHMIDT Benito Bisso,2,0
SCHMIDT Maria Auxiliadora,0,0
SCHMIDT Simone Pereira,1,0
SCHMITT Jean-Claude,3,0
SCHMITT-PANTEL Pauline,0,0
SCHNAPP Alain,3,0
SCHNEIDER David M,0,0
SCHNOOR Eduardo,1,0
SCHOLLHAMMER Karl Erik,1,0
SCHORSKE Carl E,0,0
SCHPUN Mônica Raisa,6,0
SCHÜLER Donaldo,2,0
SCHULTZ Leonardo,0,0
SCHUMAHER Schuma,2,0
SCHUPUN Mônica Raisa,1,0
SCHVARZMAN Sheila,0,0
SCHWARCZ Lilia M,8,0
SCHWARTZ Madalena,0,0
SCHWARTZ Stuart B,3,0
SCLIAR Moacyr,2,0
SCOTSON John L,6,0
SCOTT Ana Silvia,1,0
SCOTT Joan,23,0
SEBRIAN Raphael Nunes Nicolletti,0,0
SEDGWICK Eve K,5,0
SEFFNER Fernando,3,0
SEGAL Charles,1,0
SEGATO Rita Laura,1,0
SEIDMAN Steve,3,0
SEIXAS Jacy,1,0
SEIXAS Netília Silva dos Anjos,0,0
SELIGMANN-SILVA Márcio,2,0
SELL Teresa Adada,1,0
SEMPOL Diego,0,0
SENA Tito,1,0
SENNETT Richard,6,0
SEPULVEDA Denize,0,0
SEPULVEDA José Antônio,0,0
SERGENT Bernard,1,0
SERRÃO Joaquim Veríssimo,1,0
SERRÃO Joel,1,0
SERRES Michel,1,0
SERROY Jean,0,0
SETEMY Adrianna Cristina Lopes,0,0
SETTERINGTON Ken,0,0
SEVCENKO Nicolau,10,0
SEVERO Julio,0,0
SHOHAT Ella,2,0
SHORTER Edward,0,0
SHOWALTER Elaine,3,0
SIBILIA Paula,3,0
SIEPIERSKI Paulo Donizéti,1,0
SIERRA Jamil Cabral,0,0
SIGAL Pete,0,0
SILVA Aguinaldo,2,0
SILVA Alcione Leite,2,0
SILVA Alessandro Soares,0,0
SILVA Alômia Abrantes,1,0
SILVA Andréia Cristina Lopes Frazão,1,0
SILVA Antonio de Moraes,3,0
SILVA Antonio de Padua Dias da,0,0
SILVA Carla Luciana,2,0
SILVA Claudielle Pavão,0,0
SILVA Cristina Luci Câmara,1,0
SILVA Daniel Vital dos Santos,0,0
SILVA Deonísio,3,0
SILVA Edlene Oliveira,1,0
SILVA Edson Santos,0,0
SILVA Elder Luan,0,0
SILVA Ellis Regina Araújo,1,0
SILVA Fábio Ronaldo,1,0
SILVA Francisco Carlos Teixeira,4,0
SILVA Gilvan Ventura,2,0
SILVA Giovani J da,1,0
SILVA Giselda Brito,1,0
SILVA Glaydson José,2,0
SILVA Hélio,5,0
SILVA Jackson Ronie Sá da,0,0
SILVA Janine Gomes,1,0
SILVA José Fábio Barbosa,5,0
SILVA Joseli Maria,0,0
SILVA JR Paulo Melgaço da,0,0
SILVA Juremir Machado,1,0
SILVA Kalina Vanderlei,2,0
SILVA Karen Pereira da,0,0
SILVA Lindinalva Laurindo,0,0
SILVA Luciano Ferreira,0,0
SILVA Maciel Henrique,2,0
SILVA Marcília Gama da,1,0
SILVA Márcio,0,0
SILVA Marco Antônio Nunes,0,0
SILVA Marcos A,0,0
SILVA Maria de Fátima,0,0
SILVA Sergio Gomes,1,0
SILVA Tarcisio,0,0
SILVA Tomaz Tadeu,17,0
SILVA Vagner Gonçalves da,1,0
SILVA Vinícius Rangel Bertho,0,0
SILVEIRA Anny Jackeline Torres,1,0
SILVEIRA Renato da,1,0
SILVÉRIO Valter Roberto,0,0
SILVESTRIN Celsi Brönstrup,1,0
SIMAKAWA Viviane Vergueiro,0,0
SIMILI Ivana Guilherme,0,0
SIMMEL Georg,0,0
SIMÕES Inimá,1,0
SIMÕES JR Almerindo Cardoso,0,0
SIMÕES Júlio Assis,5,0
SIMONETTO Patricio,0,0
SIMPSON Keila,0,0
SINGER June,1,0
SINISGALLI Aldo,0,0
SIQUEIRA Mônica,0,0
SIQUEIRA Paulo de,2,0
SIQUEIRA Sônia,4,0
SIQUEIRA Tatiana Lima,0,0
SIRINELLI Jean-François,4,0
SIRKIS Alfredo,0,0
SKIDMORE Thomas,2,0
SKINNER Marilyn B,4,0
SKLIAR Carlos,0,0
SLENES Robert W,1,0
SMELIK Anneke,1,0
SMITH Bonnie G,1,0
SNODGRASS Mary Ellen,2,0
SOARES Alexandre Sebastião Ferrari,1,0
SOARES Carmen Lúcia,3,0
SOARES Carolline da Silva,0,0
SOARES Gilberta,0,0
SOARES Glaucio Ary Dillon,4,0
SOARES JR Azemar dos santos,0,0
SOARES Lenin Campos,2,0
SOARES Luiz Carlos,2,0
SOARES Marcelo,1,0
SOARES Rosana de Lima,3,0
SODRE Caroline Almeida,0,0
SODRÉ Muniz,2,0
SODRÉ Nelson Werneck,1,0
SOHN Anne-Marie,0,0
SOIHET Rachel,10,0
SOLANO Nelson,0,0
SOLIVA Thiago Barcelos,0,0
SOMMER Luis Henrique,2,0
SOMMERSTEIN Alan H,1,0
SONTAG Susan,11,0
SORGENTINI Hernán,2,0
SORJ Bila,2,0
SOULAGES François,0,0
SOURNIA Jean-Charles,3,0
SOUSA Bernardo Vasconcelos,2,0
SOUSA Fábio Gutemberg Ramos Bezerra,0,0
SOUSA Gabriel Soares de,1,0
SOUSA Luana Neres,0,0
SOUZA André Ricardo,2,0
SOUZA Cecília de Mello,0,0
SOUZA Eloísio Moulin,2,0
SOUZA Emilly Mel Fernandes de,0,0
SOUZA Eneida Maria,1,0
SOUZA Érica R,3,0
SOUZA FILHO Alípio de,4,0
SOUZA Florentina,1,0
SOUZA Grayce Mayre Bonfim,0,0
SOUZA Herbert de,0,0
SOUZA Inara Bezerra Ferreira,0,0
SOUZA Jessé,1,0
SOUZA JR José Alves de,0,0
SOUZA Laura de Mello e,6,0
SOUZA Leonardo Lemos,0,0
SOUZA Luiz Antonio Francisco,2,0
SOUZA Márcio Ferreira,0,0
SOUZA Marcos Alves,1,0
SOUZA NETO Epitacio Nunes de,1,0
SOUZA Patrícia,0,0
SOUZA Pedro de,5,0
SOUZA Sandra Duarte,0,0
SOUZA Vanderlei Sebastião,0,0
SOUZA Wlaumir Doniseti,0,0
SOVIK Liv,2,0
SPARGO Tamsin,3,0
SPENCER Colin,7,0
SPINK Mary Jane,4,0
SPIVAK Gayatri,1,0
STAM Robert,2,0
STARLING Heloisa Murgel,0,0
STEARNS Peter N,2,0
STEHLE Eva,2,0
STEINBERG Shirley,0,0
STEPAN Nancy Leys,4,0
STERN Alexandra,0,0
STEVENS Cristina Maria Teixeira,1,0
STOLLER Robert,1,0
STRATHERN Marylin,0,0
STREY Marlene Neves,1,0
STRYKER Susan,0,0
SULLIVAN Andrew,2,0
SUPLICY Marta,1,0
SUSSEKIND Flora,2,0
SUTHERLAND Juan Pablo,0,0
SUTTON JR Robert F,3,0
SVENBRO Jesper,1,0
SYRKIS Alfredo,3,0
SZWAKO José Eduardo,0,0
SZWARCWALD Célia Landmann,2,0
TALBURT Suzan,0,0
TAMAGNE Florence,1,0
TANNERY Paul,2,0
TAQUES Fernando José,1,0
TAQUETTE Stella,0,0
TARNAS Richard,2,0
TATIT Luiz,2,0
TATSCH Flávia Galli,0,0
TAVARES Célia Cristina,1,0
TAYLOR Timothy,0,0
TAYLOR Verta,2,0
TEDESCHI Losandro Antonio,0,0
TEDESCO João Carlos,1,0
TEDESCO Marina Cavalcanti,0,0
TEICH Mikulas,2,0
TEIXEIRA Faustino,1,0
TEIXEIRA FILHO Fernando Silva,0,0
TEIXEIRA Flávia do Bonsucesso,0,0
TEIXEIRA Luiz Antônio,2,0
TEIXEIRA Paulo Roberto,1,0
TELES Amelinha,0,0
TELES Maria Amélia de Almeida,2,0
TELLES Norma,2,0
TEODORESCU Lindinalva Laurindo,0,0
TEÓFILO Magno Cézar Carvalho,0,0
TERTO JR Veriano,4,0
TERUYA Marisa Tayra,1,0
TÉTART Philippe,2,0
THEIN Karel,1,0
THEML Neyde,4,0
THOMAS Keith,1,0
THOMASSET Claude,0,0
THOMPSON Edward Palmer,4,0
THOMPSON John B,3,0
THOMPSON Paul,5,0
THOMSON Alistair,2,0
THORNTON John K,0,0
THORSTAD David,2,0
THUILLIER Jean-Paul,0,0
THÜRLER Djalma,0,0
TIBURI Márcia,0,0
TILLY Louise A,0,0
TODOROV Tzvetan,4,0
TOLEDO Caio Navarro,1,0
TOLEDO José Luiz Dutra,0,0
TOLEDO Livia Gonçalves,0,0
TOMASI Julia Massucheti,0,0
TONELI Maria Juracy Filgueiras,0,0
TONELLI Bayard,0,0
TONG Rosemarie,1,0
TORNQUIST Carmen Susana,1,0
TORRÃO FILHO Amílcar,2,0
TORRES Ana Raquel Rosas,1,0
TORRES Marco Antonio,1,0
TORRES Nelson Maldonado,0,0
TORRES NETO Walter Lima,0,0
TORTORICI Zeb,0,0
TRABULSI José Antonio Dabdab,2,0
TRÉDÉ Monique,1,0
TREVISAN João Silvério,21,0
TRIGGER Bruce,1,0
TRINDADE Etelvina,2,0
TRINDADE José Ronaldo,2,0
TRINDADE Liana,2,0
TRINDADE Ronaldo,13,0
TRIVINOS A N S,0,0
TRONCA Ítalo,7,0
TRUMBACH Randolph,0,0
TRUONG Nicolas,4,0
TUCÍDIDES,0,0
TURNER Victor,2,0
ULLMANN Reinholdo Aloysio,3,0
UNBEHAUM Sandra,2,0
UZIEL Ana Paula,5,0
VAINFAS Ronaldo,20,0
VAITSMAN Jani,1,0
VALDÉS Teresa,2,0
VALE Alexandre Fleming Câmara,2,0
VALE Teresa Leonor M D,1,0
VALENCIA Maria Fernanda Vásquez,0,0
VALENTE Waldemar,0,0
VALIM Alexandre Busko,0,0
VALLE Carlos Guilherme,0,0
VALLINOTO Tereza Cristina,0,0
VANCE Carole S,3,0
VANOYE Francis,3,0
VARIKAS Eleni,1,0
VASCONCELOS Talita Rafaela Araújo,0,0
VAUCHEZ André,0,0
VAZ Alexandre Fernandez,3,0
VAZ Denise Pires,1,0
VAZ Paulo,1,0
VECCHIATTI Paulo Roberto Iotti,0,0
VECCHIO Silvana,0,0
VEIGA Ana Maria,1,0
VEIGA Cynthia Greive,1,0
VEIGA-NETO Alfredo,12,0
VELHO Gilberto,7,0
VELLOSO Mônica Pimenta,4,0
VELOSO Caetano,1,0
VENANCIO Ana Teresa,2,0
VENCATO Anna Paula,1,0
