Id,indegree,outdegree
CODES Ana Isabel López-Salazar,0,0
COELHO Claudio Novaes Pinto,0,0
COELHO Edmundo Campos,0,0
COELHO Fabiano de Souza,0,0
COELHO Frederico Oliveira,1,0
COELHO Paloma,0,0
COELHO Salomé,2,0
COELHO Vinicius,0,0
COHEN David,1,0
COHEN Stanley,0,0
COLBY David C,1,0
COLLING Ana Maria,5,0
COLLING Leandro,5,0
COLLINS Patricia Hill,0,0
CONNELL Raewyn,5,0
CONNELL Robert W,6,0
CONTALDO Silvia Maria,0,0
CONTRERA Wildney Feres,0,0
CORBIN Alain,11,0
CORDÃO Vinicius Ferreira Ribeiro,0,0
CORDEIRO Janaina Martins,0,0
CÓRDOVA Luiz Fernando Neves,0,0
CORNEJO Giancarlo,3,0
CORNELL Drucilla,0,0
CORRÊA Anderson Rodrigues,1,0
CORRÊA Gustavo Borges,1,0
CORRÊA M,0,0
CORRÊA Marilena,1,0
CORRÊA Mariza,5,0
CORREA Roberto Lobato,0,0
CORRÊA Sônia,1,0
CORREIO Edson Santos Silva,1,0
CORREIO Wallas Jefferson Lima,0,0
CORTÉS MARTÍNEZ Immaculada,0,0
COSTA A B,0,0
COSTA Adriane Vidal,1,0
COSTA Albertina de Oliveira,1,0
COSTA Ana Alice Alcântara,1,0
COSTA Antonio,1,0
COSTA Benhur Pinós,2,0
COSTA Cláudia de Lima,1,0
COSTA Cléria Botelho,1,0
COSTA e BRITO Alexandre Magno Maciel,0,0
COSTA Emília Viotti da,0,0
COSTA Horácio,2,0
COSTA Icléia T M,0,0
COSTA Joaze Bernardino,0,0
COSTA Jurandir Freire,9,0
COSTA Jussara,0,0
COSTA Manuela Pinto da,0,0
COSTA Maria Clélia Lustosa,1,0
COSTA Maria Cristina Castilho,0,0
COSTA Maria Paglia,1,0
COSTA Marisa Vorraber,1,0
COSTA Nilson do RosᲩo,0,0
COSTA Ronaldo Pamplona,2,0
COSTA Valmir,4,0
COULET Corinne,0,0
COULON Victor,0,0
COURBIN Alain,3,0
COURTINE Jean-Jacques,16,0
COUTINHO Carlos Nelson,0,0
COUTO Edilece Souza,1,0
COUTO Edvaldo Souza,3,0
COUTO Rita Cristina C,0,0
COWAN Benjamin,3,0
COZER A,0,0
CRANE Diana,0,0
CRENSHAW Kimberlé,5,0
CRESCÊNCIO Cintia Lima,0,0
CRESPO Jorge,0,0
CROMPTON Louis,3,0
CRUZ Dulce Márcia,0,0
CRUZ Heloisa de Farias,2,0
CRUZ Rodrigo,0,0
CUCHINIR Luiz,1,0
CUETO Marcos,1,0
CULLER Jonathan,0,0
CUNHA Mafalda Soares,0,0
CUNHA Maria Clementina Pereira,3,0
CUNHA Maria de Fátima,2,0
CUNHA Maria Teresa Santos,1,0
CUNHA Olivia Maria Gomes da,0,0
CUPERSCHMID Ethel Mizrahy,1,0
CURI Celso,0,0
CURIEL Ochy,1,0
CYSNEIROS Adriano Barreto,2,0
CZERESNIA Dina,2,0
DABHOIWALA Faramerz,1,0
DAELE Hilaire Van,0,0
DAIBERT Jr Robert,0,0
DALBEN André,1,0
DALCASTAGNÈ Regina,0,0
DALGALARRONDO Paulo,0,0
DALLAPICULA C,1,0
DAMASCENO Caetana Maria,2,0
DAMASCENO Sílvia,0,0
DAMATA Gasparino,1,0
DAMATTA Roberto,4,0
DaMATTA Roberto,1,0
DAMIÃO Pedro,1,0
DANIEL Herbert,4,0
DANIEL Marc,0,0
DANTAS Beatriz G,0,0
D'ARAUJO Maria Celina,1,0
DARDE Vicente William da Silva,1,0
DARMON Pierre,1,0
DARNTON Robert,2,0
DAUPHIN Cécile,0,0
DAVID D S,0,0
DAVIDSON James,1,0
DAVIS Angela,0,0
DAVIS Madeline,0,0
DAVIS Natalie Zemon,2,0
DE LUCA Tânia Regina,1,0
DEBERT Guita Grin,2,0
DEBORD Guy,0,0
DÉBRAY Regis,0,0
DEFERT Daniel,1,0
DEL PRIORE Mary,20,0
DELEUZE Gilles,14,0
DELGADO Andréa Ferreira,0,0
DELGADO Lucília de Almeida Neves,10,0
DELLAMORE C,0,0
DELLAMORE Carolina,0,0
DELUMEAU Jean,2,0
DEMILIO John,2,0
DEMONT Paul,0,0
DENIZART Hugo,1,0
DERRIDA Jacques,5,0
DESCARRIES Francine,0,0
DESCARTES René,0,0
DESPENTES Virginie,0,0
DETIENNE Marcel,0,0
DEVERAUX George,0,0
DIAS Cláudio José Piotrovski,1,0
DIAS João José Alves,0,0
DIAS Lucy,2,0
DIAS Maria Berenice,1,0
DIAS Maria Odila Leite,0,0
DÍAZ-ANDREU Margarita,1,0
DÍAZ-BENÍTEZ María Elvira,2,0
DIDI-HUBERMAN Georges,0,0
DIEHL Astor Antônio,2,0
DINES Alberto,1,0
DINIS Nilson Fernandes,3,0
DINIZ Débora,1,0
DINIZ Sheyla Castro,1,0
DOIMO Ana Maria,0,0
DOMINGUES Heloisa Maria Bertol,0,0
DOMINGUES Petrônio,2,0
DONZELOT Jacques,1,0
DORNELLES Jonatas,0,0
DOS ANJOS Gabriele,1,0
DOSSE François,4,0
DOUBROVSKY Serge,0,0
DOUGLAS Mary,2,0
DOURADO Luiz Ângelo,2,0
DOVER Kenneth J,2,0
DOYLE Iracy,2,0
DREIFUSS René Armand,0,0
DREYFUS Hubert,6,0
DRUMMOND Lucas,0,0
DUARTE Ana Rita Fonteles,1,0
DUARTE Camila,1,0
DUARTE Luiz Fernando Dias,1,0
DUBERMAN Martin,0,0
DUBOIS Page,0,0
DUBOIS Philippe,1,0
DUBY Georges,2,0
DUMÉZIL Georges,0,0
DUNN Christopher,0,0
DUQUE Tiago,5,0
DURAND Gilbert,1,0
DURKHEIM Emile,0,0
DURST Rogério,0,0
DUSSEL Enrique,0,0
DUTRA Eliana R,0,0
DUTRA Roger Andrade,1,0
DUVIGNAUD Jean,0,0
DYNES Wayne R,2,0
EAGLETON Terry,1,0
EASTERLING Patrícia E,0,0
ECO Umberto,1,0
EDLER Flavio Coelho,3,0
EDUARDO Cléber,0,0
EFREM FILHO Roberto,1,0
EGGERT Edla,1,0
EIZIRIK Marisa,1,0
EL FAR Alessandra,1,0
ELBERT Carlos Alberto,0,0
ELIADE Mircea,0,0
ELIAS Norbert,3,0
ELLIS Havellock,1,0
ELLSWORTH Elizabeth,0,0
ELMIR Claudio Pereira,1,0
ENDJSO Dag Oistein,2,0
ENGEL Magali,11,0
ENGELS Friedrich,0,0
EPSTEIN Debbie,1,0
EPSTEIN Steven,0,0
ERIBON Didier,6,0
ESCANDÓN Carmen Ramos,1,0
ESCOBAR Carlos Henrique,1,0
ESCOFFIER Jeffrey,0,0
ESCOREL Eduardo,0,0
ESCOREL Sarah,2,0
ESCOURA Michele,0,0
ESPINOSA-MIÑOSO Yuderkis,0,0
ESTEVES Anderson Martins,2,0
ESTEVES Martha de Abreu,1,0
EULÁLIO Alexandre,0,0
EURÍPIDES,0,0
EYMERICH Nicolau,0,0
FABRIS Annateresa,1,0
FACCHINETTI Cristiana,1,0
FACCHINI Regina,22,0
FACCO Lúcia,1,0
FACIOLI Lara,0,0
FADERMAN Lillian,0,0
FAIRCHILD Beth,0,0
FAIRCLOUGH Norman,1,0
FALABELLA Florença,1,0
FALCÃO Armando,2,0
FALCON Francisco,0,0
FALEIROS Vicente de Paula,1,0
FALQUET Jules,0,0
FALUDI Susan,0,0
FANON Frantz,0,0
FANTHAM E,0,0
FAORO Raymundo,1,0
FAOUR Rodrigo,1,0
FARGE Arlette,2,0
FARIA Maraísa Gabriela de,0,0
FARIA Marcos Moutta de,2,0
FARIA Sheila de Castro,0,0
FARIAS Elton John,1,0
FARINA Roberto,1,0
FARINATTI Luis Augusto,2,0
FASSIN Didier,1,0
FATAL Paulo,0,0
FAURE Olivier,1,0
FAURY Mara Lúcia,0,0
FAUSTO Boris,2,0
FAUSTO NETO Antônio,2,0
FAUSTO-STERLING Anne,2,0
FÁVERI Marlene de,2,0
FEBVRE Lucien,0,0
FEINBERG Leslie,0,0
FEITLER Bruno,4,0
FEITOSA Alexandre,2,0
FEITOSA Cleyton,0,0
FEITOSA Lourdes Conde,3,0
FELDMAN Sarah,0,0
FELDMAN-BIANCO Bela,0,0
FELIPE Jane,2,0
FEMENIAS María Luisa,0,0
FENELON Déa Ribeiro,0,0
FERES JR João,1,0
FERLA Luis Antonio Coelho,2,0
FERNANDES Alécio Nunes,0,0
FERNANDES Estevão Rafael,2,0
FERNANDES Felipe Bruno Martins,1,0
FERNANDES Florestan,1,0
FERNANDES Maria,3,0
FERNANDES Marisa,4,0
FERNANDES Millôr,1,0
FERNANDES Rubem César,1,0
FERNANDES Sandra Maria,1,0
FERNANDES Tânia Martins Santos,0,0
FERNANDEZ Dominique,1,0
FERNÁNDEZ Josefina,3,0
FERNANDEZ Osvaldo,1,0
FERRARI Anderson,2,0
FERRAZ Maria Cristina,1,0
FERREIRA Amauri Carlos,0,0
FERREIRA Antônio Celso,2,0
FERREIRA Aurélio Buarque de Holanda,3,0
FERREIRA Carlos,2,0
FERREIRA Daniel Rogers de Souza,2,0
FERREIRA Guilherme Gomes,1,0
FERREIRA Jorge Luiz,8,0
FERREIRA José Ribeiro,0,0
FERREIRA JR Nelson,1,0
FERREIRA Letícia Schneider,0,0
FERREIRA Luiz Otávio,0,0
FERREIRA Marcelo Santana,0,0
FERREIRA Marieta de Moraes,10,0
FERREIRA S,0,0
FERREIRA Tânia Maria Bessone,0,0
FERRETIE Sérgio,0,0
FERRO Marc,4,0
FICO Carlos,11,0
FIGARI Carlos,6,0
FIGUEIRA Thomas J,1,0
FIGUEIREDO Luciano Raposo,2,0
FIGUEIRO Mary Neide Damico,0,0
FIGUEIRÔA Alexandre,1,0
FILHO Alipio De Sousa,0,0
FILHO Amílcar Torrão,0,0
FILHO Claudio Bertolli,0,0
FINAMORI Sabrina Deise,0,0
FINLEY Moses I,0,0
FIRMINO F H,0,0
FISCHER Rosa Maria Bueno,3,0
FISCHMAN Roseli,1,0
FLACELIÈRE Robert,0,0
FLANDRIN Jean-Louis,0,0
FLAUBERT Gustave,0,0
FLAX Jane,0,0
FLORENTINO Manolo,0,0
FLORENZANO Maria Beatriz Borba,2,0
FLORES Moacyr,0,0
FONSECA Claudia,2,0
FONSECA Cristina M O,1,0
FONSECA Márcio Alves da,0,0
FONSECA Selva Guimarães,2,0
FOSTER David William,1,0
FOUCAULT Michel,53,0
FRAGOSO João,1,0
FRAISSE Geneviève,1,0
FRANÇA Isadora,0,0
FRANÇA Isadora Lins,4,0
FRANÇA Júnia Lessa,0,0
FRANCO JR Hilário,1,0
FRANCO Juan Hernández,0,0
FRANCO Renato,1,0
FRANCO Sebastião,0,0
FRANCO Sebastião Pimentel,1,0
FRANKENBERG Ruth,0,0
FRASER Nancy,0,0
FREIRE Paulo,0,0
CAVALHEIRO Leticia Campagnolo,0,0
FREIRE Roberto,2,0
FREITAS Artur,0,0
FREITAS Marcos Cezar,1,0
FREITAS Renan Springer,0,0
FRESTON Paul,0,0
FREUD Sigmund,5,0
FREYRE Gilberto,2,0
FRIEDAN Betty,1,0
FRIEDRICH Carl J,0,0
FROHWEIN Fábio,1,0
FRY Peter,22,0
FUKUYAMA Francis,1,0
FUNARI Pedro Paulo Abreu,6,0
FUNCK Susana Bornéo,1,0
FURLANI Jimena,3,0
FURTADO Júnia Ferreira,1,0
FUSS Diana,0,0
GABEIRA Fernando,2,0
GADELHA Sylvio,2,0
GAGNON John H,0,0
GALEANO Eduardo,1,0
GALLO Silvio,1,0
GALVÃO Jane,8,0
GALVÃO Walnice Nogueira,0,0
GARCIA David Córdoba,0,0
GARCIA Gabriela Mesquita,1,0
GARCIA Miliandre,1,0
GARCIA Paulo César,1,0
GARCIA Rodolfo,0,0
GARCIA Wilton,5,0
GARNSEY Peter,1,0
GARRAFFONI Renata Senna,2,0
GASPARI Elio,2,0
GATTI José,1,0
GAY Peter,1,0
GEERTZ Clifford,2,0
GÉLIS Jacques,0,0
GENNEP Arnold Van,0,0
GERSON Brasil,0,0
GIAMI Alain,0,0
GIDDENS Anthony,6,0
GIDE André,0,0
GIL Carmem Zeli de Vargas,0,0
GINZBURG Carlo,9,0
GINZBURG Jaime,1,0
GIRARD René,0,0
GIRARDET Raoul,2,0
GIROUX Robert,0,0
GIUMBELLI Emerson,0,0
GLICK Thomas,0,0
GOELLNER Silvana Vilodre,3,0
GOES Fred,1,0
GOFFMAN Erving,7,0
GOHN Maria da Gloria,1,0
GÓIS João Bosco Hora,1,0
GOLDBERG Anette,1,0
GOLDENBERG Mirian,4,0
GOLDHILL Simon,0,0
GOLIN Célio,2,0
GOLIOT-LÉTÉ Anne,1,0
GOMES Aguinaldo Rodrigues,1,0
GOMES Alair,1,0
GOMES Ângela de Castro,5,0
GOMES Flávio,1,0
GOMES Nilma Lino,0,0
GOMES Plínio Freire,0,0
GONÇALVES Andréa Lisly,1,0
GONÇALVES Marcos A,0,0
GONÇALVES Margareth de Almeida,0,0
GONÇALVES Telma Amaral,0,0
GONDAR Jô,0,0
GONTIJO Fabiano,1,0
GONTIJO Rebeca,1,0
GONZÁLEZ DE TOBIA Ana Maria,0,0
GONZALEZ Lélia,1,0
GORENDER Jacob,2,0
GORENSTEIN Lina,1,0
GOULD Stephen Jay,1,0
GOUVÊA Maria,1,0
GOUVEIA António Camões,0,0
GRAMSCI Antonio,1,0
GREEN James,28,0
GREEN John,1,0
GREGORI Maria Filomena,2,0
GREINER Christine,0,0
GRILLO José Geraldo Costa,1,0
GRIMAL Pierre,2,0
GRINBERG Keila,1,0
GROOTENDORST Sapê,1,0
GROS Frédéric,1,0
GROSFOGUEL Ramón,1,0
GROSSBERG L,0,0
GROSSI Miriam Pillar,10,0
GRUNER Clóvis,1,0
GRUNVALD Vitor,1,0
GRUZINSKI Serge,1,0
GUARESCHI Pedrinho,0,0
GUARINELLO N L,0,0
GUASCH Oscar,1,0
GUATTARI Felix,12,0
GUEDES M,0,0
GUERIN Daniel,0,0
GUEVARA Ernesto,1,0
GUIBERT Hervé,0,0
GUIMARÃES Agildo B,0,0
GUIMARÃES C Z,0,0
GUIMARÃES Carmen Dora,6,0
GUIMARÃES Luciano,0,0
GUIMARÃES Manoel Luiz Salgado,0,0
GUMBRECHT Hans Ulrich,1,0
HABERMAS Jürgen,0,0
HABERT Nadine,2,0
HAESBAERT Rogério,1,0
HAGEMEYER Rafael Rosa,1,0
HAIDER Asad,0,0
HALBERSTAM Jack,2,0
HALBWACHS Maurice,4,0
HALL Stuart,24,0
HALLETT Judith P,0,0
HALPERIN David M,4,0
HAMBURGER Esther,1,0
HARAWAY Donna,7,0
HARDING Sandra,1,0
HARDMAN Francisco Foot,0,0
HARLAN David,1,0
HART John,1,0
HARTOG François,5,0
HARVEY David,1,0
HAYWARD Nancy,0,0
HEEREN José Augusto,1,0
HEILBORN Maria Luiza,2,0
HEKMA Gert,2,0
HELLER Agnes,2,0
HELMINIAK Daniel A,1,0
HENNING Carlos Eduardo,0,0
HERCULANO Alexandre,0,0
HÉRITIER Françoise,0,0
HERMAN Arthur,0,0
HERMANN Jacqueline,0,0
HERMETO Miriam,1,0
HERSCHMANN Micael M,2,0
HERZLICH Claudine,1,0
HESPANHA António Manuel,1,0
HILAIRE Colette St,0,0
HINGLEY Richard,1,0
HIRATA Helena,3,0
HIRSCHFELD Magnus,1,0
HITE Shere,1,0
HOBSBAWM Eric,13,0
HOCHMAN Gilberto,4,0
HOCQUENGHEM Guy,1,0
HOHLFELDT Antônio,1,0
HOLANDA Fabíola,1,0
HOLANDA Karla,0,0
HOLLANDA Heloisa Buarque de,10,0
HOLMES B,0,0
HONNETH Axel,0,0
HOOKS bell,1,0
HOORNAERT Eduardo,1,0
HORKHEIMER Max,1,0
HOUAISS Antônio,2,0
HOWES Robert,2,0
HUBBARD T K,0,0
HUNT Lynn,5,0
HUNTINGTON Samuel P,0,0
HUTCHEON Linda,0,0
INSAUSTI Santiago Joaquin,0,0
IONTA Marilda Aparecida,2,0
ISAY Richard A,1,0
JABLONKA Ivan,1,0
JABLONSKI Bernardo,0,0
JAEGER Werner Wilhelm,1,0
JAGGAR Alison M,1,0
JAGOSE Annamarie,2,0
JANCSÓ István,0,0
JANNELLI Maurizio,0,0
JARDIM Eduardo,0,0
JAUSS Hans Robert,1,0
JENKINS Henry,0,0
JENKINS Keith,2,0
JEOLÁS Leila Sollberger,1,0
JESUS Beto,1,0
JESUS Carolina Maria de,0,0
JESUS Jaqueline Gomes de,7,0
JIMÉNEZ Rafael M Mérida,3,0
JODELET Denise,7,0
JOFFILY Mariana,0,0
JOHANSSON Warren,1,0
JOHNSON Richard,1,0
JOHNSON Virginia E,1,0
JOLY Martine,1,0
JORDAN Mark,1,0
JORGE Miguel,0,0
JOVCHELOVITCH Sandra,4,0
JULIA Dominique,2,0
JUNG Carl Gustav,0,0
JUNQUEIRA Rogério Diniz,5,0
KAAS Hailey,1,0
KAFKA Franz,0,0
KAMEL Ali,0,0
KAPLAN E Ann,1,0
KARNAL Leandro,3,0
KATZ Jonathan Ned,4,0
KAUFMAN M,0,0
KAUFMAN Susana,0,0
KEHL Maria Rita,1,0
KELLNER Douglas,3,0
KENNEDY Hubert,1,0
KERBER Alessander,2,0
KILMER Martin F,0,0
KILOMBA Grada,0,0
KIMMEL Michael,2,0
KINSEY Alfred,1,0
KLANOVICZ Luciana Rosar Fornazari,2,0
KLEIN Herbert S,0,0
KLINGER Diana,2,0
KNAUSS Paulo,1,0
KOFES Suely,0,0
KOLLER Sílvia Helena,1,0
KORNIS Mônica Almeida,0,0
KOSELLECK Reinhart,6,0
KOSSOY Boris,4,0
KOTLINSKI Kelly,2,0
KOUBI Geneviève,1,0
KRAAY Hendrik,0,0
KRAFFT-EBING Richard Von,2,0
KRAMER Larry,1,0
KRISTEVA Julia,3,0
KRONKA Graziela Zanin,0,0
KUCINSKI Bernardo,6,0
KUHN Thomas,1,0
KULICK Don,6,0
KUMAR Krishan,1,0
KUNZRU Hari,3,0
KURY Mário,1,0
KUSHNIR Beatriz,2,0
LACERDA Paula,1,0
LACOMBE Andrea,0,0
LACOMBE Guilherme,1,0
LACOUTURE Jean,2,0
LAGE Lana,1,0
LAGO Mara Coelho de Souza,5,0
LAKATOS Eva Maria,0,0
LAMAS Caio,0,0
LANCETTI Antônio,1,0
LANDER Edgardo,0,0
LANDES Ruth,1,0
LANDIM Leilah,1,0
LANGUE Frédérique,1,0
LANZ Letícia,1,0
LAPA T S,1,0
LAPEIZ Sandra M,1,0
LAPLANTINE François,0,0
LAPOUJADE David,1,0
LAPUENTE Rafael Saraiva,0,0
LAQUEUR Thomas,15,0
LARA Silvia Hunold,1,0
LARAIA Roque,0,0
LARAIA Roque de Barros,1,0
LARDINOIS André,1,0
LARROSA Jorge,4,0
LATOUR Bruno,2,0
LAURENTI Ruy,3,0
LAURETIS Teresa de,13,0
LAURITSEN John,1,0
LAVER James,0,0
LAZZARATO Maurizio,1,0
LE BRETON David,4,0
LE GALL Jean-Marie,0,0
LE GOFF Jacques,17,0
LEAL Bruno Souza,2,0
LEITE JR Jorge,6,0
LEITE Juçara Luzia,1,0
LEITE Miriam Moreira,0,0
LEITE Rosalina Santa Cruz,0,0
LEJEUNE Philippe,1,0
LEMOS Renato,1,0
LENHARO Alcir,2,0
LENZI Maria Helena,0,0
LEONEL Vange,0,0
LESKY Albin,1,0
LESSA Fábio de Souza,2,0
LESSA Patrícia,3,0
LEVI Giovanni,3,0
LEVI Primo,1,0
LEVINE Philippa,3,0
LEVI-STRAUSS Claude,0,0
LÉVY Pierre,0,0
LIGHTMAN Alan,1,0
LIMA Alexandre Carneiro Cerqueira,0,0
LIMA Claudia Costa,2,0
LIMA Delcio Monteiro,0,0
LIMA Henrique Espada,0,0
LIMA Igor,0,0
LIMA Lana Lage da Gama,1,0
LIMA Luciana Dias de,0,0
LIMA Luiz Costa,2,0
LIMA Marcelo Pereira,1,0
LIMA Marcus Antônio Assis,1,0
LIMA Maria Isabel,1,0
LIMA Nísia Trindade,2,0
LIMA Vivaldo da Costa,0,0
LINS Beatriz A,0,0
LINS Daniel,3,0
LINS Regina Navarro,1,0
LION Antonio Ricardo Calori de,0,0
LIONÇO Tatiana,2,0
LIPINER Elias,0,0
LIPOVETSKY Gilles,0,0
LISBOA Maria Regina Azevedo,1,0
LISPECTOR Clarice,0,0
LISSARRAGUE François,0,0
LOBATO Wolney,0,0
LOBERT Rosemary,2,0
LODY Raul,0,0
LOMBROSO Cesare,2,0
LOPES Denílson,3,0
LOPES Eliane Marta Teixeira,0,0
LOPES Fábio Henrique,2,0
LOPES Paulo Victor Leite,1,0
LORAUX Nicole,1,0
LORDE Audre,0,0
LORIGA Sabina,1,0
LOURO Guacira Lopes,34,0
LOYOLA Maria Andréa,2,0
LOZANO Jorge Eduardo Aceves,1,0
LUCA Tania Regina,11,0
LUCAS Meize Regina,1,0
LUCKMANN Thomas,1,0
LUGONES María,0,0
LUNA Francisco Vidal,0,0
LUNARDI Rafaela,1,0
LUZ Madel T,0,0
LUZ Rogério,1,0
L֗Y Ilana,1,0
LYRA Jorge,1,0
MACEDO Ana Gabriela,1,0
MACEDO Edir,2,0
MACHADO Arlindo,0,0
MACHADO Cristiani Vieira,0,0
MACHADO Frederico Viana,4,0
MACHADO Leonardo Diogo Cardoso Nogueira,0,0
MACHADO Lia Zanotta,0,0
MACHADO Maria Clara Tomaz,2,0
MACHADO Maria das Dores Campos,2,0
MACHADO Paula Sandrine,3,0
MACHADO Roberto,5,0
MACIEL David,0,0
MACIEL Ethel Leonor Noia,0,0
MACIEL Luiz Carlos,1,0
MACRAE Edward,19,0
MADLENER Francis,2,0
MAER Maria Elisa,1,0
MAFFESOLI Michel,2,0
MAGALHÃES Boris Ribeiro,1,0
MAGALHÃES Marion Brepohl de,1,0
MAGALHÃES Valéria Barbosa,0,0
MAGGIE Yvonne,0,0
MAIA Cláudia,1,0
MAIA Eduardo Lopes Cabral,0,0
MAINGUENEAU Dominique,3,0
MAIO Marcos Chor,1,0
MALERBA Jurandir,3,0
MALUF Marina,0,0
MALUF Sônia Weidner,2,0
MANGUENEAU Dominique,0,0
MANN Jonathan,1,0
MANTEGA Guido,0,0
MARANHÃO FILHO Du Meinberg,3,0
MARAÑON Gregório,1,0
MARCELINO Douglas Átila,4,0
MARCILIO Maria Luiza,1,0
MARCOCCI Giuseppe,2,0
MARCONI Marina de Andrade,0,0
MARCONI Paolo,0,0
MARCUSE Herbert,4,0
MARIA Júlio,0,0
MARIANO Ricardo,0,0
MARIANO Silvana Aparecida,2,0
MARIE Michel,1,0
MARINHO Maria Gabriela S M C,2,0
MARMOR Judd,1,0
MAROJA Daniela,0,0
MARQUES Ana Maria,2,0
MARQUES FILHO Adair,1,0
MARQUES Haroldo,0,0
MARQUES José,0,0
MARQUES Maria Cristina da Costa,1,0
MARQUES Rickley Leandro,1,0
MARQUES Rita,2,0
MARQUES Teresa Cristina,0,0
MARQUES Vera Regina Beltrão,2,0
MARQUETTI Délcio,1,0
MARQUEZ Gabriel García,2,0
MÁRQUEZ VALDERRAMA Jorge,1,0
MARROU Henri Irénée,0,0
MARSIAJ Juan P Pereira,1,0
MARSON Melina Izar,0,0
MARTIN Denise,0,0
MARTIN Emily,0,0
MARTIN Maciel,1,0
MARTIN-BARBERO Jesús,0,0
MARTINHO Míriam,0,0
MARTINS Ana Paula Vosne,7,0
MARTINS Anderson Bastons,0,0
MARTINS C,0,0
MARTINS Estevão de Rezende,0,0
MARTINS Larissa Pinto,0,0
MARTINS William de Souza Nunes,1,0
MARX Karl,0,0
MASCARELLO Fernando,0,0
MASCARENHAS João Antônio,0,0
MASSARANI Luisa,0,0
MASTERS William H,1,0
MASTERSON M,0,0
MATA Sérgio,1,0
MATESCO Viviane,1,0
MATHIEU Nicole-Claude,0,0
MATORY J L,0,0
MATOS Maria Izilda Santos de,5,0
MATOS Marlise,2,0
MATOS Olgária C F,1,0
MATOS Sônia Missagia,0,0
MATTEUCCI Nicola,1,0
MATTOS Hebe Maria,1,0
MATTOS Marcelo Badaró,0,0
MATTOS Yllan de,2,0
MATTOSO Glauco,1,0
MATTOSO José,1,0
MAUAD Ana Maria,5,0
MAUSS Marcel,2,0
MAZEL Jacques,0,0
MAZZIEIRO João Batista,0,0
MBEMBE Achille,0,0
MCCLINTOCK Anne,2,0
MCLAREN Margareth A,0,0
MCLUHAN Marshall,0,0
McNEILL John J,1,0
MEAD Margareth,0,0
MEDRADO Benedito,3,0
MEGIANI Ana Paula Torres,0,0
MEIER Christian,2,0
MEIHY José Carlos Sebe B,4,0
MEIJER Irene Costera,1,0
MELEIRO Alessandra,1,0
MELLO Anahí Guedes de,1,0
MELLO Cecilia Antakly,0,0
MELLO e SOUZA Laura de,0,0
MELLO Evaldo Cabral,1,0
MELLO João Manuel Cardoso,2,0
MELLO Luiz,1,0
MELLO Soraia C,0,0
MELO Hildete Pereira,1,0
MELO Iran Ferreira,1,0
MELO José Marques,1,0
MELO Márcio Cristiano,0,0
MELO Marcos Ribeiro de,1,0
MENDES Leonardo,0,0
MENDONÇA José Lourenço D,1,0
MENDONÇA Joseli Maria Nunes,1,0
MENEGON Vera M,1,0
MENESES Jonatas Silva,0,0
MENESES Maria Paula,0,0
MENESES Sônia,0,0
MENESES Ulpiano T Bezerra de,2,0
MENEZES Cynara,0,0
MENEZES Lená Medeiros,2,0
MENEZES Renata,0,0
MERLEAU-PONTY Maurice,1,0
MERQUIOR J G,0,0
MESGRAVIS Laima,0,0
MESKELL Lynn,1,0
MESQUITA Marylucia,1,0
MESSERSCHMIDT James W,5,0
MEYER Dagmar Estermann,1,0
MEYEROWITZ Joanne,1,0
MEYRER Marlise Regina,0,0
MÍCCOLIS Leila,1,0
MICELI Paulo,1,0
MICELI Sérgio,1,0
MICHALSKI Yan,1,0
MICHAUD Yves,0,0
MICHELET Jules,1,0
MICHELS Eduardo,1,0
MIGNOLO Walter,0,0
MIGUEL Luís Felipe,0,0
MILLER James,0,0
MILLER M C,0,0
MILLET Kate,0,0
MILLETT Paul,1,0
MILLS Robert Seeing,0,0
MINAYO M Cecília de Souza,2,0
MINELLA Luzinete Simões,0,0
MINOIS Georges,1,0
MINTZ Sidney W,0,0
MIRA Maria Celeste,4,0
MIRANDA Cybelle Salvador,0,0
MIRANDA Luiz Felipe,0,0
MIRANDA Marcelo,0,0
MIRANDA Olinson Coutinho,1,0
MISKOLCI Richard,28,0
MISKULIM Sílvia Cesar,1,0
MISSE Michel,1,0
MIZOGUCHI Danichi Hausen,1,0
MODESTO Edith,0,0
MOGROVEJO Norma,1,0
MOHANTY Chandra T,0,0
MOIRA Amara,1,0
MOISÉS José Alvaro,0,0
MOISÉS Massaud,0,0
MOLINA Fernanda,1,0
MOMIGLIANO Arnaldo,1,0
MONDAINI Marco,0,0
MONEY John,1,0
MONTEIRO Alex Silva,0,0
MONTEIRO Ana Lúcia,2,0
MONTEIRO Ana Maria,0,0
MONTEIRO Charles,1,0
MONTEIRO Marko,4,0
MONTEIRO Nuno Gonçalo,0,0
MONTEIRO Rodrigo Bendes,0,0
MONTEIRO Simone,3,0
MONTENEGRO Antônio Torres,3,0
MONTER E William,1,0
MONTORO Tânia,2,0
MOORE Henrietta,2,0
MOORE Robert Ian,0,0
MORAES Cláudia,0,0
MORAES Denis de,0,0
MORAES Eliane Robert,2,0
MORAES Everton,1,0
MORAES Maria Lygia Quartim de,2,0
MORAES Pedro de,1,0
MORAGA Cherríe,0,0
MORANDO Luiz,0,0
MOREIRA Adailson,1,0
MOREIRA Antônio Carlos,0,0
MOREIRA Antonio Flavio Barbosa,1,0
MOREIRA António Joaquim,1,0
MOREL Benedict-Augustin,2,0
MOREL Edmar,0,0
MOREL Márcia,0,0
MOREL Marco,0,0
MORENO Antônio,2,0
