Id,indegree,outdegree
COELHO Fabiano de Souza,0,0
COELHO Frederico Oliveira,0,0
COELHO Paloma,0,0
COELHO Salomé,0,0
COELHO Vinicius,0,0
COHEN David,0,0
COHEN Stanley,0,0
COLBY David C,0,0
COLLING Ana Maria,0,0
COLLING Leandro,0,0
COLLINS Patricia Hill,0,0
CONNELL Raewyn,0,0
CONNELL Robert W,0,0
CONTALDO Silvia Maria,0,0
CONTRERA Wildney Feres,0,0
CORBIN Alain,0,0
CORDÃO Vinicius Ferreira Ribeiro,0,0
CORDEIRO Janaina Martins,0,0
CÓRDOVA Luiz Fernando Neves,0,0
CORNEJO Giancarlo,0,0
CORNELL Drucilla,0,0
CORRÊA Anderson Rodrigues,0,0
CORRÊA Gustavo Borges,0,0
CORRÊA M,0,0
CORRÊA Marilena,1,0
CORRÊA Mariza,1,0
CORREA Roberto Lobato,0,0
CORRÊA Sônia,0,0
CORREIO Edson Santos Silva,0,0
CORREIO Wallas Jefferson Lima,0,0
CORTÉS MARTÍNEZ Immaculada,0,0
COSTA A B,0,0
COSTA Adriane Vidal,0,0
COSTA Albertina de Oliveira,0,0
COSTA Ana Alice Alcântara,0,0
COSTA Antonio,0,0
COSTA Benhur Pinós,0,0
COSTA Cláudia de Lima,0,0
COSTA Cléria Botelho,0,0
COSTA e BRITO Alexandre Magno Maciel,0,0
COSTA Emília Viotti da,1,0
COSTA Horácio,0,0
COSTA Icléia T M,0,0
COSTA Joaze Bernardino,0,0
COSTA Jurandir Freire,3,0
COSTA Jussara,0,0
COSTA Manuela Pinto da,0,0
COSTA Maria Clélia Lustosa,0,0
COSTA Maria Cristina Castilho,0,0
COSTA Maria Paglia,0,0
COSTA Marisa Vorraber,0,0
COSTA Nilson do RosᲩo,1,0
COSTA Ronaldo Pamplona,0,0
COSTA Valmir,0,0
COULET Corinne,1,0
COULON Victor,0,0
COURBIN Alain,0,0
COURTINE Jean-Jacques,0,0
COUTINHO Carlos Nelson,0,0
COUTO Edilece Souza,0,0
COUTO Edvaldo Souza,0,0
COUTO Rita Cristina C,0,0
COWAN Benjamin,0,0
COZER A,0,0
CRANE Diana,0,0
CRENSHAW Kimberlé,0,0
CRESCÊNCIO Cintia Lima,0,0
CRESPO Jorge,1,0
CROMPTON Louis,0,0
CRUZ Dulce Márcia,0,0
CRUZ Heloisa de Farias,0,0
CRUZ Rodrigo,0,0
CUCHINIR Luiz,0,0
CUETO Marcos,0,0
CULLER Jonathan,0,0
CUNHA Mafalda Soares,0,0
CUNHA Maria Clementina Pereira,1,0
CUNHA Maria de Fátima,0,0
CUNHA Maria Teresa Santos,0,0
CUNHA Olivia Maria Gomes da,1,0
CUPERSCHMID Ethel Mizrahy,0,0
CURI Celso,0,0
CURIEL Ochy,0,0
CYSNEIROS Adriano Barreto,0,0
CZERESNIA Dina,1,0
DABHOIWALA Faramerz,0,0
DAELE Hilaire Van,0,0
DAIBERT Jr Robert,0,0
DALBEN André,0,0
DALCASTAGNÈ Regina,0,0
DALGALARRONDO Paulo,0,0
DALLAPICULA C,0,0
DAMASCENO Caetana Maria,1,0
DAMASCENO Sílvia,0,0
DAMATA Gasparino,0,0
DAMATTA Roberto,1,0
DaMATTA Roberto,0,0
DAMIÃO Pedro,0,0
DANIEL Herbert,2,0
DANIEL Marc,0,0
DANTAS Beatriz G,1,0
D'ARAUJO Maria Celina,0,0
DARDE Vicente William da Silva,0,0
DARMON Pierre,0,0
DARNTON Robert,0,0
DAUPHIN Cécile,0,0
DAVID D S,0,0
DAVIDSON James,0,0
DAVIS Angela,0,0
DAVIS Madeline,0,0
DAVIS Natalie Zemon,0,0
DE LUCA Tânia Regina,0,0
DEBERT Guita Grin,0,0
DEBORD Guy,0,0
DÉBRAY Regis,0,0
DEFERT Daniel,0,0
DEL PRIORE Mary,0,0
DELEUZE Gilles,0,0
DELGADO Andréa Ferreira,0,0
DELGADO Lucília de Almeida Neves,0,0
DELLAMORE C,0,0
DELLAMORE Carolina,0,0
DELUMEAU Jean,0,0
DEMILIO John,0,0
DEMONT Paul,1,0
DENIZART Hugo,0,0
DERRIDA Jacques,0,0
DESCARRIES Francine,0,0
DESCARTES René,0,0
DESPENTES Virginie,0,0
DETIENNE Marcel,0,0
DEVERAUX George,0,0
DIAS Cláudio José Piotrovski,0,0
DIAS João José Alves,0,0
DIAS Lucy,0,0
DIAS Maria Berenice,0,0
DIAS Maria Odila Leite,0,0
DÍAZ-ANDREU Margarita,0,0
DÍAZ-BENÍTEZ María Elvira,0,0
DIDI-HUBERMAN Georges,0,0
DIEHL Astor Antônio,0,0
DINES Alberto,0,0
DINIS Nilson Fernandes,0,0
DINIZ Débora,0,0
DINIZ Sheyla Castro,0,0
DOIMO Ana Maria,1,0
DOMINGUES Heloisa Maria Bertol,0,0
DOMINGUES Petrônio,0,0
DONZELOT Jacques,0,0
DORNELLES Jonatas,0,0
DOS ANJOS Gabriele,0,0
DOSSE François,0,0
DOUBROVSKY Serge,0,0
DOUGLAS Mary,0,0
DOURADO Luiz Ângelo,0,0
DOVER Kenneth J,1,0
DOYLE Iracy,0,0
DREIFUSS René Armand,0,0
DREYFUS Hubert,0,0
DRUMMOND Lucas,0,0
DUARTE Ana Rita Fonteles,0,0
DUARTE Camila,0,0
DUARTE Luiz Fernando Dias,0,0
DUBERMAN Martin,0,0
DUBOIS Page,0,0
DUBOIS Philippe,0,0
DUBY Georges,1,0
DUMÉZIL Georges,0,0
DUNN Christopher,0,0
DUQUE Tiago,0,0
DURAND Gilbert,0,0
DURKHEIM Emile,1,0
DURST Rogério,0,0
DUSSEL Enrique,0,0
DUTRA Eliana R,0,0
DUTRA Roger Andrade,0,0
DUVIGNAUD Jean,0,0
DYNES Wayne R,0,0
EAGLETON Terry,0,0
EASTERLING Patrícia E,0,0
ECO Umberto,0,0
EDLER Flavio Coelho,0,0
EDUARDO Cléber,0,0
EFREM FILHO Roberto,0,0
EGGERT Edla,0,0
EIZIRIK Marisa,0,0
EL FAR Alessandra,0,0
ELBERT Carlos Alberto,0,0
ELIADE Mircea,1,0
ELIAS Norbert,2,0
ELLIS Havellock,0,0
ELLSWORTH Elizabeth,0,0
ELMIR Claudio Pereira,0,0
ENDJSO Dag Oistein,0,0
ENGEL Magali,1,0
ENGELS Friedrich,1,0
EPSTEIN Debbie,0,0
EPSTEIN Steven,0,0
ERIBON Didier,0,0
ESCANDÓN Carmen Ramos,0,0
ESCOBAR Carlos Henrique,0,0
ESCOFFIER Jeffrey,0,0
ESCOREL Eduardo,0,0
ESCOREL Sarah,0,0
ESCOURA Michele,0,0
ESPINOSA-MIÑOSO Yuderkis,0,0
ESTEVES Anderson Martins,0,0
ESTEVES Martha de Abreu,0,0
EULÁLIO Alexandre,0,0
EURÍPIDES,0,0
EYMERICH Nicolau,0,0
FABRIS Annateresa,0,0
FACCHINETTI Cristiana,0,0
FACCHINI Regina,0,0
FACCO Lúcia,0,0
FACIOLI Lara,0,0
FADERMAN Lillian,0,0
FAIRCHILD Beth,0,0
FAIRCLOUGH Norman,0,0
FALABELLA Florença,0,0
FALCÃO Armando,0,0
FALCON Francisco,0,0
FALEIROS Vicente de Paula,0,0
FALQUET Jules,0,0
FALUDI Susan,0,0
FANON Frantz,0,0
FANTHAM E,0,0
FAORO Raymundo,0,0
FAOUR Rodrigo,0,0
FARGE Arlette,1,0
FARIA Maraísa Gabriela de,0,0
FARIA Marcos Moutta de,0,0
FARIA Sheila de Castro,0,0
FARIAS Elton John,0,0
FARINA Roberto,0,0
FARINATTI Luis Augusto,0,0
FASSIN Didier,0,0
FATAL Paulo,0,0
FAURE Olivier,0,0
FAURY Mara Lúcia,0,0
FAUSTO Boris,2,0
FAUSTO NETO Antônio,0,0
FAUSTO-STERLING Anne,0,0
FÁVERI Marlene de,0,0
FEBVRE Lucien,0,0
FEINBERG Leslie,0,0
FEITLER Bruno,0,0
FEITOSA Alexandre,0,0
FEITOSA Cleyton,0,0
FEITOSA Lourdes Conde,0,0
FELDMAN Sarah,0,0
FELDMAN-BIANCO Bela,0,0
FELIPE Jane,0,0
FEMENIAS María Luisa,0,0
FENELON Déa Ribeiro,0,0
FERES JR João,0,0
FERLA Luis Antonio Coelho,0,0
FERNANDES Alécio Nunes,0,0
FERNANDES Estevão Rafael,0,0
FERNANDES Felipe Bruno Martins,0,0
FERNANDES Florestan,0,0
FERNANDES Maria,0,0
FERNANDES Marisa,0,0
FERNANDES Millôr,0,0
FERNANDES Rubem César,0,0
FERNANDES Sandra Maria,0,0
FERNANDES Tânia Martins Santos,0,0
FERNANDEZ Dominique,0,0
FERNÁNDEZ Josefina,0,0
FERNANDEZ Osvaldo,0,0
FERRARI Anderson,0,0
FERRAZ Maria Cristina,0,0
FERREIRA Amauri Carlos,0,0
FERREIRA Antônio Celso,0,0
FERREIRA Aurélio Buarque de Holanda,0,0
FERREIRA Carlos,0,0
FERREIRA Daniel Rogers de Souza,0,0
FERREIRA Guilherme Gomes,0,0
FERREIRA Jorge Luiz,0,0
FERREIRA José Ribeiro,0,0
FERREIRA JR Nelson,0,0
FERREIRA Letícia Schneider,0,0
FERREIRA Luiz Otávio,0,0
FERREIRA Marcelo Santana,0,0
FERREIRA Marieta de Moraes,0,0
FERREIRA S,0,0
FERREIRA Tânia Maria Bessone,0,0
FERRETIE Sérgio,0,0
FERRO Marc,0,0
FICO Carlos,0,0
FIGARI Carlos,0,0
FIGUEIRA Thomas J,0,0
FIGUEIREDO Luciano Raposo,0,0
FIGUEIRO Mary Neide Damico,0,0
FIGUEIRÔA Alexandre,0,0
FILHO Alipio De Sousa,0,0
FILHO Amílcar Torrão,0,0
FILHO Claudio Bertolli,0,0
FINAMORI Sabrina Deise,0,0
FINLEY Moses I,1,0
FIRMINO F H,0,0
FISCHER Rosa Maria Bueno,0,0
FISCHMAN Roseli,0,0
FLACELIÈRE Robert,0,0
FLANDRIN Jean-Louis,0,0
FLAUBERT Gustave,0,0
FLAX Jane,0,0
FLORENTINO Manolo,0,0
FLORENZANO Maria Beatriz Borba,0,0
FLORES Moacyr,0,0
FONSECA Claudia,0,0
FONSECA Cristina M O,0,0
FONSECA Márcio Alves da,0,0
FONSECA Selva Guimarães,0,0
FOSTER David William,0,0
FOUCAULT Michel,4,0
FRAGOSO João,0,0
FRAISSE Geneviève,0,0
FRANÇA Isadora,0,0
FRANÇA Isadora Lins,0,0
FRANÇA Júnia Lessa,0,0
FRANCO JR Hilário,0,0
FRANCO Juan Hernández,0,0
FRANCO Renato,0,0
FRANCO Sebastião,0,0
FRANCO Sebastião Pimentel,0,0
FRANKENBERG Ruth,0,0
FRASER Nancy,0,0
FREIRE Paulo,0,0
CAVALHEIRO Leticia Campagnolo,0,0
FREIRE Roberto,0,0
FREITAS Artur,0,0
FREITAS Marcos Cezar,0,0
FREITAS Renan Springer,0,0
FRESTON Paul,0,0
FREUD Sigmund,0,0
FREYRE Gilberto,1,0
FRIEDAN Betty,0,0
FRIEDRICH Carl J,1,0
FROHWEIN Fábio,0,0
FRY Peter,0,0
FUKUYAMA Francis,0,0
FUNARI Pedro Paulo Abreu,0,0
FUNCK Susana Bornéo,0,0
FURLANI Jimena,0,0
FURTADO Júnia Ferreira,0,0
FUSS Diana,0,0
GABEIRA Fernando,0,0
GADELHA Sylvio,0,0
GAGNON John H,0,0
GALEANO Eduardo,0,0
GALLO Silvio,0,0
GALVÃO Jane,2,0
GALVÃO Walnice Nogueira,1,0
GARCIA David Córdoba,0,0
GARCIA Gabriela Mesquita,0,0
GARCIA Miliandre,0,0
GARCIA Paulo César,0,0
GARCIA Rodolfo,0,0
GARCIA Wilton,0,0
GARNSEY Peter,0,0
GARRAFFONI Renata Senna,0,0
GASPARI Elio,0,0
GATTI José,0,0
GAY Peter,0,0
GEERTZ Clifford,0,0
GÉLIS Jacques,0,0
GENNEP Arnold Van,1,0
GERSON Brasil,0,0
GIAMI Alain,0,0
GIDDENS Anthony,0,0
GIDE André,0,0
GIL Carmem Zeli de Vargas,0,0
GINZBURG Carlo,2,0
GINZBURG Jaime,0,0
GIRARD René,0,0
GIRARDET Raoul,0,0
GIROUX Robert,0,0
GIUMBELLI Emerson,0,0
GLICK Thomas,0,0
GOELLNER Silvana Vilodre,0,0
GOES Fred,0,0
GOFFMAN Erving,0,0
GOHN Maria da Gloria,0,0
GÓIS João Bosco Hora,0,0
GOLDBERG Anette,0,0
GOLDENBERG Mirian,0,0
GOLDHILL Simon,0,0
GOLIN Célio,0,0
GOLIOT-LÉTÉ Anne,0,0
GOMES Aguinaldo Rodrigues,0,0
GOMES Alair,0,0
GOMES Ângela de Castro,2,0
GOMES Flávio,0,0
GOMES Nilma Lino,0,0
GOMES Plínio Freire,0,0
GONÇALVES Andréa Lisly,0,0
GONÇALVES Marcos A,0,0
GONÇALVES Margareth de Almeida,0,0
GONÇALVES Telma Amaral,0,0
GONDAR Jô,0,0
GONTIJO Fabiano,0,0
GONTIJO Rebeca,0,0
GONZÁLEZ DE TOBIA Ana Maria,0,0
GONZALEZ Lélia,0,0
GORENDER Jacob,1,0
GORENSTEIN Lina,0,0
GOULD Stephen Jay,0,0
GOUVÊA Maria,0,0
GOUVEIA António Camões,0,0
GRAMSCI Antonio,0,0
GREEN James,2,0
GREEN John,0,0
GREGORI Maria Filomena,0,0
GREINER Christine,0,0
GRILLO José Geraldo Costa,0,0
GRIMAL Pierre,0,0
GRINBERG Keila,1,0
GROOTENDORST Sapê,0,0
GROS Frédéric,0,0
GROSFOGUEL Ramón,0,0
GROSSBERG L,0,0
GROSSI Miriam Pillar,0,0
GRUNER Clóvis,0,0
GRUNVALD Vitor,0,0
GRUZINSKI Serge,0,0
GUARESCHI Pedrinho,1,0
GUARINELLO N L,0,0
GUASCH Oscar,0,0
GUATTARI Felix,0,0
GUEDES M,0,0
GUERIN Daniel,0,0
GUEVARA Ernesto,0,0
GUIBERT Hervé,1,0
GUIMARÃES Agildo B,0,0
GUIMARÃES C Z,0,0
GUIMARÃES Carmen Dora,1,0
GUIMARÃES Luciano,0,0
GUIMARÃES Manoel Luiz Salgado,0,0
GUMBRECHT Hans Ulrich,0,0
HABERMAS Jürgen,0,0
HABERT Nadine,0,0
HAESBAERT Rogério,0,0
HAGEMEYER Rafael Rosa,0,0
HAIDER Asad,0,0
HALBERSTAM Jack,0,0
HALBWACHS Maurice,0,0
HALL Stuart,0,0
HALLETT Judith P,0,0
HALPERIN David M,1,0
HAMBURGER Esther,0,0
HARAWAY Donna,0,0
HARDING Sandra,0,0
HARDMAN Francisco Foot,1,0
HARLAN David,0,0
HART John,0,0
HARTOG François,0,0
HARVEY David,1,0
HAYWARD Nancy,0,0
HEEREN José Augusto,0,0
HEILBORN Maria Luiza,1,0
HEKMA Gert,0,0
HELLER Agnes,0,0
HELMINIAK Daniel A,0,0
HENNING Carlos Eduardo,0,0
HERCULANO Alexandre,0,0
HÉRITIER Françoise,0,0
HERMAN Arthur,0,0
HERMANN Jacqueline,0,0
HERMETO Miriam,0,0
HERSCHMANN Micael M,1,0
HERZLICH Claudine,1,0
HESPANHA António Manuel,0,0
HILAIRE Colette St,0,0
HINGLEY Richard,0,0
HIRATA Helena,0,0
HIRSCHFELD Magnus,0,0
HITE Shere,0,0
HOBSBAWM Eric,0,0
HOCHMAN Gilberto,1,0
HOCQUENGHEM Guy,0,0
HOHLFELDT Antônio,0,0
HOLANDA Fabíola,0,0
HOLANDA Karla,0,0
HOLLANDA Heloisa Buarque de,1,0
HOLMES B,0,0
HONNETH Axel,0,0
HOOKS bell,0,0
HOORNAERT Eduardo,0,0
HORKHEIMER Max,0,0
HOUAISS Antônio,0,0
HOWES Robert,0,0
HUBBARD T K,0,0
HUNT Lynn,1,0
HUNTINGTON Samuel P,0,0
HUTCHEON Linda,0,0
INSAUSTI Santiago Joaquin,0,0
IONTA Marilda Aparecida,0,0
ISAY Richard A,0,0
JABLONKA Ivan,0,0
JABLONSKI Bernardo,0,0
JAEGER Werner Wilhelm,1,0
JAGGAR Alison M,0,0
JAGOSE Annamarie,0,0
JANCSÓ István,0,0
JANNELLI Maurizio,0,0
JARDIM Eduardo,0,0
JAUSS Hans Robert,0,0
JENKINS Henry,0,0
JENKINS Keith,0,0
JEOLÁS Leila Sollberger,0,0
JESUS Beto,0,0
JESUS Carolina Maria de,0,0
JESUS Jaqueline Gomes de,0,0
JIMÉNEZ Rafael M Mérida,0,0
JODELET Denise,0,0
JOFFILY Mariana,0,0
JOHANSSON Warren,0,0
JOHNSON Richard,0,0
JOHNSON Virginia E,0,0
JOLY Martine,0,0
JORDAN Mark,0,0
JORGE Miguel,0,0
JOVCHELOVITCH Sandra,1,0
JULIA Dominique,1,0
JUNG Carl Gustav,0,0
JUNQUEIRA Rogério Diniz,0,0
KAAS Hailey,0,0
KAFKA Franz,0,0
KAMEL Ali,0,0
KAPLAN E Ann,0,0
KARNAL Leandro,0,0
KATZ Jonathan Ned,0,0
KAUFMAN M,0,0
KAUFMAN Susana,0,0
KEHL Maria Rita,0,0
KELLNER Douglas,0,0
KENNEDY Hubert,0,0
KERBER Alessander,0,0
KILMER Martin F,0,0
KILOMBA Grada,0,0
KIMMEL Michael,0,0
KINSEY Alfred,0,0
KLANOVICZ Luciana Rosar Fornazari,0,0
KLEIN Herbert S,0,0
KLINGER Diana,0,0
KNAUSS Paulo,0,0
KOFES Suely,0,0
KOLLER Sílvia Helena,0,0
KORNIS Mônica Almeida,0,0
KOSELLECK Reinhart,0,0
KOSSOY Boris,0,0
KOTLINSKI Kelly,0,0
KOUBI Geneviève,0,0
KRAAY Hendrik,1,0
KRAFFT-EBING Richard Von,0,0
KRAMER Larry,0,0
KRISTEVA Julia,0,0
KRONKA Graziela Zanin,0,0
KUCINSKI Bernardo,0,0
KUHN Thomas,0,0
KULICK Don,0,0
KUMAR Krishan,0,0
KUNZRU Hari,0,0
KURY Mário,0,0
KUSHNIR Beatriz,0,0
LACERDA Paula,0,0
LACOMBE Andrea,0,0
LACOMBE Guilherme,0,0
LACOUTURE Jean,0,0
LAGE Lana,0,0
LAGO Mara Coelho de Souza,0,0
LAKATOS Eva Maria,0,0
LAMAS Caio,0,0
LANCETTI Antônio,0,0
LANDER Edgardo,0,0
LANDES Ruth,0,0
LANDIM Leilah,1,0
LANGUE Frédérique,0,0
LANZ Letícia,0,0
LAPA T S,0,0
LAPEIZ Sandra M,0,0
LAPLANTINE François,0,0
LAPOUJADE David,0,0
LAPUENTE Rafael Saraiva,0,0
LAQUEUR Thomas,0,0
LARA Silvia Hunold,1,0
LARAIA Roque,0,0
LARAIA Roque de Barros,0,0
LARDINOIS André,0,0
LARROSA Jorge,0,0
LATOUR Bruno,0,0
LAURENTI Ruy,0,0
LAURETIS Teresa de,0,0
LAURITSEN John,0,0
LAVER James,0,0
LAZZARATO Maurizio,0,0
LE BRETON David,0,0
LE GALL Jean-Marie,0,0
LE GOFF Jacques,2,0
LEAL Bruno Souza,0,0
LEITE JR Jorge,0,0
LEITE Juçara Luzia,0,0
LEITE Miriam Moreira,0,0
LEITE Rosalina Santa Cruz,0,0
LEJEUNE Philippe,0,0
LEMOS Renato,0,0
LENHARO Alcir,0,0
LENZI Maria Helena,0,0
LEONEL Vange,0,0
LESKY Albin,0,0
LESSA Fábio de Souza,0,0
LESSA Patrícia,0,0
LEVI Giovanni,0,0
LEVI Primo,0,0
LEVINE Philippa,0,0
LEVI-STRAUSS Claude,0,0
LÉVY Pierre,0,0
LIGHTMAN Alan,0,0
LIMA Alexandre Carneiro Cerqueira,0,0
LIMA Claudia Costa,0,0
LIMA Delcio Monteiro,0,0
LIMA Henrique Espada,0,0
LIMA Igor,0,0
LIMA Lana Lage da Gama,0,0
LIMA Luciana Dias de,0,0
LIMA Luiz Costa,0,0
LIMA Marcelo Pereira,0,0
LIMA Marcus Antônio Assis,0,0
LIMA Maria Isabel,0,0
LIMA Nísia Trindade,1,0
LIMA Vivaldo da Costa,0,0
LINS Beatriz A,0,0
LINS Daniel,0,0
LINS Regina Navarro,0,0
LION Antonio Ricardo Calori de,0,0
LIONÇO Tatiana,0,0
LIPINER Elias,0,0
LIPOVETSKY Gilles,0,0
LISBOA Maria Regina Azevedo,0,0
LISPECTOR Clarice,0,0
LISSARRAGUE François,1,0
LOBATO Wolney,0,0
LOBERT Rosemary,0,0
LODY Raul,0,0
LOMBROSO Cesare,0,0
LOPES Denílson,0,0
LOPES Eliane Marta Teixeira,0,0
LOPES Fábio Henrique,0,0
LOPES Paulo Victor Leite,0,0
LORAUX Nicole,0,0
LORDE Audre,0,0
LORIGA Sabina,0,0
LOURO Guacira Lopes,0,0
LOYOLA Maria Andréa,0,0
LOZANO Jorge Eduardo Aceves,0,0
LUCA Tania Regina,0,0
LUCAS Meize Regina,0,0
LUCKMANN Thomas,1,0
LUGONES María,0,0
LUNA Francisco Vidal,0,0
LUNARDI Rafaela,0,0
LUZ Madel T,0,0
LUZ Rogério,0,0
L֗Y Ilana,0,0
LYRA Jorge,0,0
MACEDO Ana Gabriela,0,0
MACEDO Edir,0,0
MACHADO Arlindo,0,0
MACHADO Cristiani Vieira,0,0
MACHADO Frederico Viana,0,0
MACHADO Leonardo Diogo Cardoso Nogueira,0,0
MACHADO Lia Zanotta,0,0
MACHADO Maria Clara Tomaz,0,0
MACHADO Maria das Dores Campos,0,0
MACHADO Paula Sandrine,0,0
MACHADO Roberto,2,0
MACIEL David,0,0
MACIEL Ethel Leonor Noia,0,0
MACIEL Luiz Carlos,0,0
MACRAE Edward,0,0
MADLENER Francis,0,0
MAER Maria Elisa,0,0
MAFFESOLI Michel,0,0
MAGALHÃES Boris Ribeiro,0,0
MAGALHÃES Marion Brepohl de,0,0
MAGALHÃES Valéria Barbosa,0,0
MAGGIE Yvonne,1,0
MAIA Cláudia,0,0
MAIA Eduardo Lopes Cabral,0,0
MAINGUENEAU Dominique,0,0
MAIO Marcos Chor,0,0
MALERBA Jurandir,0,0
MALUF Marina,0,0
MALUF Sônia Weidner,0,0
MANGUENEAU Dominique,0,0
MANN Jonathan,0,0
MANTEGA Guido,0,0
MARANHÃO FILHO Du Meinberg,0,0
MARAÑON Gregório,0,0
MARCELINO Douglas Átila,0,0
MARCILIO Maria Luiza,1,0
MARCOCCI Giuseppe,0,0
MARCONI Marina de Andrade,0,0
MARCONI Paolo,0,0
MARCUSE Herbert,0,0
MARIA Júlio,0,0
MARIANO Ricardo,0,0
MARIANO Silvana Aparecida,0,0
MARIE Michel,0,0
MARINHO Maria Gabriela S M C,0,0
MARMOR Judd,0,0
MAROJA Daniela,0,0
MARQUES Ana Maria,0,0
MARQUES FILHO Adair,0,0
MARQUES Haroldo,0,0
MARQUES José,0,0
MARQUES Maria Cristina da Costa,0,0
MARQUES Rickley Leandro,0,0
MARQUES Rita,0,0
MARQUES Teresa Cristina,0,0
MARQUES Vera Regina Beltrão,1,0
MARQUETTI Délcio,0,0
MARQUEZ Gabriel García,0,0
MÁRQUEZ VALDERRAMA Jorge,0,0
MARROU Henri Irénée,1,0
MARSIAJ Juan P Pereira,0,0
MARSON Melina Izar,0,0
MARTIN Denise,1,0
MARTIN Emily,0,0
MARTIN Maciel,0,0
MARTIN-BARBERO Jesús,0,0
MARTINHO Míriam,0,0
MARTINS Ana Paula Vosne,1,0
MARTINS Anderson Bastons,0,0
MARTINS C,0,0
MARTINS Estevão de Rezende,0,0
MARTINS Larissa Pinto,0,0
MARTINS William de Souza Nunes,0,0
MARX Karl,0,0
MASCARELLO Fernando,0,0
MASCARENHAS João Antônio,0,0
MASSARANI Luisa,0,0
MASTERS William H,0,0
MASTERSON M,0,0
MATA Sérgio,0,0
MATESCO Viviane,0,0
MATHIEU Nicole-Claude,0,0
MATORY J L,0,0
MATOS Maria Izilda Santos de,0,0
MATOS Marlise,0,0
MATOS Olgária C F,0,0
MATOS Sônia Missagia,0,0
MATTEUCCI Nicola,0,0
MATTOS Hebe Maria,0,0
MATTOS Marcelo Badaró,1,0
MATTOS Yllan de,0,0
MATTOSO Glauco,0,0
MATTOSO José,0,0
MAUAD Ana Maria,1,0
MAUSS Marcel,0,0
MAZEL Jacques,0,0
MAZZIEIRO João Batista,0,0
MBEMBE Achille,0,0
MCCLINTOCK Anne,0,0
MCLAREN Margareth A,0,0
MCLUHAN Marshall,0,0
McNEILL John J,0,0
MEAD Margareth,0,0
MEDRADO Benedito,0,0
MEGIANI Ana Paula Torres,0,0
MEIER Christian,0,0
MEIHY José Carlos Sebe B,0,0
MEIJER Irene Costera,0,0
MELEIRO Alessandra,0,0
MELLO Anahí Guedes de,0,0
MELLO Cecilia Antakly,0,0
MELLO e SOUZA Laura de,0,0
MELLO Evaldo Cabral,0,0
MELLO João Manuel Cardoso,1,0
MELLO Luiz,0,0
MELLO Soraia C,0,0
MELO Hildete Pereira,0,0
MELO Iran Ferreira,0,0
MELO José Marques,0,0
MELO Márcio Cristiano,0,0
MELO Marcos Ribeiro de,0,0
MENDES Leonardo,0,0
MENDONÇA José Lourenço D,0,0
MENDONÇA Joseli Maria Nunes,0,0
MENEGON Vera M,0,0
MENESES Jonatas Silva,0,0
MENESES Maria Paula,0,0
MENESES Sônia,0,0
MENESES Ulpiano T Bezerra de,0,0
MENEZES Cynara,0,0
MENEZES Lená Medeiros,0,0
MENEZES Renata,0,0
MERLEAU-PONTY Maurice,0,0
MERQUIOR J G,0,0
MESGRAVIS Laima,0,0
MESKELL Lynn,0,0
MESQUITA Marylucia,0,0
MESSERSCHMIDT James W,0,0
MEYER Dagmar Estermann,0,0
MEYEROWITZ Joanne,0,0
MEYRER Marlise Regina,0,0
MÍCCOLIS Leila,0,0
MICELI Paulo,1,0
MICELI Sérgio,0,0
MICHALSKI Yan,0,0
MICHAUD Yves,0,0
MICHELET Jules,0,0
MICHELS Eduardo,0,0
MIGNOLO Walter,0,0
MIGUEL Luís Felipe,0,0
MILLER James,0,0
MILLER M C,0,0
MILLET Kate,0,0
MILLETT Paul,0,0
MILLS Robert Seeing,0,0
MINAYO M Cecília de Souza,1,0
MINELLA Luzinete Simões,0,0
MINOIS Georges,0,0
MINTZ Sidney W,0,0
MIRA Maria Celeste,0,0
MIRANDA Cybelle Salvador,0,0
MIRANDA Luiz Felipe,0,0
MIRANDA Marcelo,0,0
MIRANDA Olinson Coutinho,0,0
MISKOLCI Richard,0,0
MISKULIM Sílvia Cesar,0,0
MISSE Michel,0,0
MIZOGUCHI Danichi Hausen,0,0
MODESTO Edith,0,0
MOGROVEJO Norma,0,0
MOHANTY Chandra T,0,0
MOIRA Amara,0,0
MOISÉS José Alvaro,0,0
MOISÉS Massaud,0,0
MOLINA Fernanda,0,0
MOMIGLIANO Arnaldo,0,0
MONDAINI Marco,0,0
MONEY John,0,0
MONTEIRO Alex Silva,0,0
MONTEIRO Ana Lúcia,0,0
MONTEIRO Ana Maria,0,0
MONTEIRO Charles,0,0
MONTEIRO Marko,0,0
MONTEIRO Nuno Gonçalo,0,0
MONTEIRO Rodrigo Bendes,0,0
MONTEIRO Simone,1,0
MONTENEGRO Antônio Torres,0,0
MONTER E William,0,0
MONTORO Tânia,0,0
MOORE Henrietta,0,0
MOORE Robert Ian,0,0
MORAES Cláudia,1,0
MORAES Denis de,0,0
MORAES Eliane Robert,0,0
MORAES Everton,0,0
MORAES Maria Lygia Quartim de,0,0
MORAES Pedro de,0,0
MORAGA Cherríe,0,0
MORANDO Luiz,0,0
MOREIRA Adailson,0,0
MOREIRA Antônio Carlos,0,0
MOREIRA Antonio Flavio Barbosa,0,0
MOREIRA António Joaquim,0,0
MOREL Benedict-Augustin,0,0
MOREL Edmar,1,0
MOREL Márcia,0,0
MOREL Marco,0,0
MORENO Antônio,0,0
MORETTIN Eduardo,0,0
MORICONI Ítalo,0,0
MORIN Edgar,0,0
MORIS Vera Lucia,0,0
